Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]
84940	-6206.371	-6154.15	-52.22066	0.0469047	0.0483335	0.0461089	0.045805	0.0553406	0.0490006	0.0505242	0.0527348	0.0658233	0.0485914	0.0439451	0.043825	0.0752964	0.080165	0.0654843	0.062435	0.0825666	0.0887557	0.0879276	0.0883438
84950	-6197.372	-6152.836	-44.53592	0.0443418	0.0441278	0.0440502	0.0463469	0.0478019	0.0557431	0.0548091	0.0547506	0.0544565	0.0512959	0.0511115	0.050013	0.059909	0.0596082	0.0621915	0.069239	0.119204	0.123877	0.12356	0.125411
84960	-6184.512	-6152.029	-32.48321	0.0449514	0.0462804	0.0489507	0.0480254	0.0481889	0.0492774	0.049705	0.0570057	0.0557513	0.053952	0.0540011	0.0536309	0.0563061	0.0619877	0.0593362	0.0754544	0.0739559	0.12737	0.126737	0.120526
84970	-6169.596	-6158.354	-11.24188	0.0457564	0.0452481	0.0600833	0.0612059	0.0555406	0.0544328	0.0543925	0.057486	0.0569493	0.0594769	0.0591557	0.0548764	0.0542847	0.0554969	0.0410888	0.077193	0.0723566	0.0724429	0.0714676	0.0709288
84980	-6171.313	-6157.458	-13.855	0.0479441	0.046355	0.0509747	0.0535957	0.0563741	0.0562639	0.0577991	0.0571849	0.0577303	0.0574186	0.0587876	0.0560181	0.0573992	0.0572692	0.0583965	0.0599105	0.0599122	0.0604975	0.0612452	0.0568574
84990	-6195.442	-6151.282	-44.15944	0.0448035	0.045415	0.0458584	0.0524358	0.0524794	0.0540861	0.0540846	0.0560722	0.0589852	0.0511149	0.0477941	0.0484785	0.0527658	0.0559208	0.0620467	0.0616116	0.0575155	0.130324	0.160743	0.169161
85000	-6193.704	-6152.303	-41.40033	0.0443085	0.0429496	0.0444987	0.0558211	0.0533442	0.053063	0.0488922	0.0490666	0.0494525	0.0504193	0.0486819	0.0485985	0.0470776	0.0616086	0.0777644	0.0749715	0.0736078	0.0766166	0.0737455	0.0812934
85010	-6149.412	-6155.487	6.07485	0.0404931	0.0412731	0.0501522	0.051238	0.0505003	0.0503262	0.0504446	0.0501711	0.0485847	0.0562808	0.0558619	0.0604735	0.0586717	0.0596906	0.0569843	0.0720877	0.0765687	0.0755919	0.0758204	0.0759423
85020	-6174.116	-6150.079	-24.03709	0.0450902	0.0400051	0.0437026	0.053418	0.0532851	0.0533253	0.0534143	0.0520736	0.0519828	0.050543	0.0453656	0.0441183	0.044182	0.0677711	0.0683069	0.0683479	0.117744	0.121521	0.12145	0.1236
85030	-6176.067	-6152.838	-23.22859	0.0414393	0.0439217	0.0523391	0.0540763	0.0545986	0.0524187	0.0526177	0.0524326	0.0521956	0.0519177	0.0483816	0.050646	0.0502337	0.0534565	0.0535587	0.0684886	0.116975	0.121727	0.123506	0.154134
85040	-6167.222	-6156.853	-10.36852	0.0394664	0.0475929	0.0479021	0.0480956	0.0519539	0.0518987	0.0492053	0.0488018	0.0488952	0.0490781	0.0509748	0.0554121	0.0519759	0.0722393	0.0718329	0.0714436	0.0705786	0.0695699	0.0695603	0.0675668
85050	-6182.518	-6154.541	-27.97631	0.0438917	0.0459927	0.0466234	0.0507874	0.0501572	0.0529401	0.0519291	0.0539675	0.0540795	0.0543173	0.0545541	0.0566588	0.0432904	0.070324	0.0714107	0.0927352	0.0906878	0.0909099	0.0898648	0.067869
85060	-6197.601	-6155.591	-42.0098	0.0484699	0.0498733	0.0498154	0.050225	0.0501005	0.0508257	0.0501117	0.0502977	0.048961	0.0490205	0.0483913	0.0483231	0.0554732	0.0600086	0.0600144	0.0594301	0.0734726	0.073406	0.0736801	0.073054
85070	-6215.123	-6156.389	-58.73419	0.0434434	0.0432001	0.0452559	0.0452901	0.0484475	0.0509096	0.050948	0.0472285	0.0466984	0.043419	0.0419615	0.0358302	0.0544046	0.0525661	0.0476016	0.049848	0.0576763	0.0716847	0.0691414	0.0693689
85080	-6206.413	-6154.351	-52.06135	0.0479063	0.0465789	0.0474902	0.0500215	0.05106	0.0502275	0.0512455	0.053347	0.0529402	0.0519763	0.0498833	0.0498371	0.0550845	0.0550244	0.0583912	0.0621753	0.0650104	0.0710209	0.0720241	0.0700217
85090	-6235.731	-6161.558	-74.17301	0.0517209	0.0517417	0.0520192	0.0501297	0.0516437	0.0557369	0.054721	0.0541756	0.053534	0.0535547	0.051623	0.0513762	0.0510912	0.0509209	0.0500521	0.0514418	0.0505901	0.057942	0.0581643	0.0583837
85100	-6205.994	-6154.442	-51.55113	0.0434141	0.0440025	0.0434905	0.0454152	0.0498764	0.0499498	0.0489246	0.0517669	0.0513092	0.0512725	0.051444	0.0502042	0.0501893	0.0502255	0.0501702	0.0543544	0.0734344	0.0748881	0.0739814	0.0717943
85110	-6211.176	-6152.256	-58.91984	0.047467	0.0463461	0.0457619	0.0549157	0.055642	0.0562365	0.0562427	0.0575827	0.0576847	0.0513334	0.0506291	0.0510353	0.0536771	0.0570284	0.0818686	0.0829175	0.0942901	0.0948476	0.0980921	0.0956563
85120	-6161.168	-6157.415	-3.752781	0.0402694	0.0405176	0.0402323	0.04157	0.0429311	0.0430627	0.0514068	0.0532443	0.0516759	0.0509767	0.0483094	0.047865	0.065078	0.0634947	0.0714099	0.0724763	0.0694978	0.0687661	0.0701014	0.0701483
85130	-6145.767	-6155.395	9.627901	0.0466394	0.0480761	0.0478612	0.0490861	0.049815	0.0492633	0.0531894	0.0540802	0.0539856	0.0534955	0.047716	0.060862	0.0595193	0.0590153	0.0629869	0.0772601	0.0758045	0.0870623	0.0872522	0.0800191
85140	-6125.77	-6152.194	26.4234	0.0463354	0.0456852	0.0457251	0.055478	0.0500813	0.0499358	0.050261	0.0497336	0.0515781	0.0474771	0.0480505	0.048881	0.0723708	0.0687972	0.0693073	0.068562	0.0683692	0.0808048	0.0861394	0.0825035
85150	-6137.554	-6155.076	17.52268	0.044957	0.0512627	0.0497637	0.0504202	0.050799	0.050779	0.0495444	0.0522149	0.0513475	0.0511134	0.0510222	0.0499825	0.0614779	0.0622246	0.0649374	0.0681452	0.0647511	0.067118	0.0683834	0.0675883
85160	-6152.34	-6156.194	3.853486	0.0406787	0.0424384	0.0466968	0.0454903	0.0623059	0.0646461	0.0654728	0.0656333	0.0670255	0.0669806	0.0600851	0.0591243	0.0665764	0.0654508	0.0695366	0.0857422	0.0852531	0.0813254	0.0765354	0.0765511
85170	-6185.598	-6159.341	-26.25657	0.0482002	0.0495017	0.049934	0.0534509	0.0513154	0.0512627	0.0513224	0.0511131	0.0579429	0.0577932	0.0574109	0.0604044	0.0596958	0.0597112	0.0589475	0.0600291	0.0599734	0.0599917	0.0590856	0.0589921
85180	-6153.316	-6155.202	1.885714	0.0477133	0.0487975	0.0489292	0.0489745	0.0487541	0.0487036	0.0485272	0.0485903	0.0498874	0.0498369	0.0499425	0.0495576	0.0761787	0.0754692	0.0749172	0.0763931	0.0755523	0.0801882	0.0802699	0.0799886
85190	-6136.063	-6155.707	19.64399	0.0492816	0.0496418	0.0498189	0.0498991	0.0500718	0.0494206	0.0493115	0.0504508	0.0504652	0.0503873	0.0491871	0.0492525	0.0484576	0.0499534	0.0533366	0.0535703	0.110802	0.110929	0.110698	0.107599
85200	-6160.924	-6152.905	-8.019514	0.0474916	0.0449789	0.0455001	0.0459577	0.0551806	0.054821	0.0543718	0.0572033	0.0567517	0.0527897	0.0534873	0.0532313	0.0592497	0.060304	0.0675781	0.06879	0.110958	0.115418	0.114926	0.115812
85210	-6187.483	-6154.051	-33.43207	0.047757	0.0468835	0.046355	0.053732	0.0542123	0.0548801	0.0559257	0.0525921	0.0536141	0.0548226	0.05469	0.0551541	0.0771548	0.0780688	0.0768377	0.077305	0.102348	0.102215	0.103151	0.107557
85220	-6205.879	-6154.755	-51.12348	0.0431721	0.0422735	0.044166	0.04355	0.0437132	0.0442661	0.0465951	0.0461042	0.0469262	0.048377	0.0485314	0.0464607	0.0479387	0.0488749	0.0551544	0.111041	0.10945	0.109011	0.107615	0.122152
85230	-6207.65	-6154.338	-53.3118	0.0470175	0.0467076	0.0462583	0.0487925	0.0481193	0.0519896	0.0518599	0.0518594	0.0517939	0.0522104	0.0521552	0.0522354	0.0732343	0.0721166	0.0743112	0.0740305	0.0747274	0.0756481	0.0786539	0.068
85240	-6207.103	-6154.691	-52.41185	0.0368036	0.0372768	0.0366082	0.0520365	0.0519412	0.0519551	0.0517782	0.0514522	0.0547968	0.0505638	0.052441	0.0524556	0.0502418	0.0630715	0.0640252	0.0640209	0.0643976	0.0724497	0.0760016	0.0765472
85250	-6232.39	-6152.087	-80.30209	0.0395263	0.0381102	0.0512154	0.0516339	0.051684	0.0519032	0.0526172	0.0546268	0.0546436	0.0530445	0.0521182	0.0512334	0.0534143	0.0584545	0.0586468	0.0583946	0.0532395	0.158001	0.126557	0.126307
85260	-6190.115	-6157.142	-32.97378	0.0464214	0.0468491	0.0466608	0.0470675	0.0476914	0.0475719	0.0476268	0.0488916	0.0490379	0.0550781	0.0584692	0.0582616	0.0574767	0.0552437	0.0553249	0.0551909	0.0717466	0.22527	0.218952	0.207748
85270	-6238.902	-6151.854	-87.04809	0.044514	0.0441712	0.0483769	0.0466351	0.0478711	0.0500593	0.0497918	0.0529567	0.0521867	0.0526651	0.0513404	0.051343	0.0528361	0.0623557	0.0611502	0.0791362	0.0791577	0.13712	0.136735	0.13829
85280	-6179.347	-6150.799	-28.54861	0.0403122	0.0377313	0.0516073	0.0541753	0.0530118	0.0536415	0.0541062	0.0558034	0.0525521	0.0540354	0.0540374	0.0457749	0.0485535	0.0565072	0.0559208	0.0840611	0.0874822	0.0927073	0.0720288	0.0614381
85290	-6137.766	-6154.856	17.09039	0.0417023	0.0417192	0.0414324	0.0565683	0.055479	0.0556215	0.0563011	0.0581928	0.057197	0.0574628	0.0576666	0.0609905	0.0565459	0.0594998	0.0649814	0.110537	0.109213	0.111276	0.11119	0.112286
85300	-6177.388	-6154.334	-23.05309	0.0428802	0.0427338	0.0422892	0.0597437	0.0547082	0.0551126	0.053517	0.0535015	0.0533022	0.0524728	0.0461182	0.0562627	0.056204	0.0539414	0.0727342	0.0727418	0.0727122	0.0735537	0.0679299	0.0677686
85310	-6188.315	-6154.641	-33.67403	0.0420945	0.0428483	0.0448594	0.0567279	0.0571707	0.0541098	0.053659	0.0529011	0.0466535	0.047594	0.0475017	0.0482672	0.0486493	0.0515269	0.0704502	0.0704425	0.070604	0.0695933	0.0696835	0.0702996
85320	-6153.794	-6154.867	1.073792	0.0430154	0.0395814	0.040102	0.0466849	0.0486065	0.0474137	0.0472163	0.0471761	0.0471461	0.0474676	0.0492465	0.0507364	0.0480852	0.0492453	0.0537981	0.055294	0.0661902	0.0658902	0.0660898	0.0650206
85330	-6183.37	-6156.913	-26.45649	0.0391802	0.0366713	0.0470053	0.0547985	0.0560514	0.0557684	0.0561207	0.0564593	0.0581182	0.0570352	0.0549026	0.0583359	0.0576769	0.0636121	0.0664253	0.0674144	0.100878	0.0697889	0.07186	0.0718154
85340	-6189.769	-6160.975	-28.79364	0.0494907	0.0462878	0.0493684	0.0680324	0.0719317	0.0720175	0.0696547	0.0681076	0.0695093	0.0695004	0.0699951	0.0738043	0.0713288	0.0798038	0.0753625	0.0752093	0.101957	0.0490963	0.0465362	0.0410293
85350	-6195.722	-6152.244	-43.47812	0.0416112	0.0403396	0.0449817	0.0497764	0.0528518	0.0528473	0.0529374	0.0525642	0.0525572	0.05125	0.050732	0.0502166	0.0534855	0.0592088	0.0611243	0.0611232	0.0611625	0.0799378	0.0626985	0.0672644
85360	-6176.46	-6152.522	-23.9382	0.0420888	0.0406818	0.0438479	0.0509464	0.0516996	0.0571411	0.0579456	0.058162	0.0586363	0.057968	0.0550653	0.0544196	0.0533025	0.076986	0.0743999	0.0753572	0.0762341	0.0735998	0.0723379	0.0721248
85370	-6199.557	-6154.471	-45.08556	0.044692	0.0447982	0.051394	0.0516425	0.0516536	0.0521999	0.0514586	0.0501322	0.0493439	0.0494949	0.0464495	0.0461698	0.0449888	0.0753605	0.0729471	0.0738118	0.0789452	0.0820299	0.0723729	0.071695
85380	-6162.255	-6156.446	-5.808726	0.0434124	0.0439515	0.043697	0.0444387	0.0482323	0.0482721	0.0482614	0.0471304	0.0477102	0.0513014	0.0507302	0.0506199	0.0505263	0.0519454	0.054354	0.0622401	0.0662379	0.0670884	0.0645343	0.0636358
85390	-6191.167	-6156.485	-34.68227	0.0458773	0.0447269	0.0441156	0.0484051	0.0495781	0.0510226	0.0518551	0.0548282	0.0531209	0.0530984	0.0512101	0.0536403	0.0523608	0.0506105	0.050313	0.0571604	0.0619203	0.0611574	0.05907	0.0605772
85400	-6146.233	-6154.349	8.116199	0.0466474	0.0452497	0.045054	0.0453585	0.0440655	0.045027	0.0451397	0.0453661	0.0491924	0.0497898	0.0487261	0.0479213	0.0504746	0.0513918	0.0516896	0.0877781	0.0848905	0.151058	0.147506	0.147415
85410	-6199.964	-6152.366	-47.59832	0.0423667	0.0403939	0.0529516	0.0529671	0.0529325	0.053412	0.0533175	0.0561914	0.0554985	0.0520028	0.0518339	0.046937	0.0521204	0.0534635	0.0573689	0.0734794	0.0730504	0.0986441	0.0885237	0.0855828
85420	-6185.688	-6155.049	-30.63935	0.0395478	0.0392238	0.0363685	0.0600205	0.0606378	0.0604004	0.0470653	0.0545589	0.0486363	0.0458811	0.0450609	0.0433736	0.0419342	0.0556494	0.0603967	0.0626229	0.0727364	0.0760532	0.079033	0.0683306
85430	-6224.337	-6153.296	-71.04097	0.0439755	0.0444423	0.0440029	0.0573966	0.0562771	0.0562904	0.0499153	0.0546452	0.054271	0.0433391	0.0466661	0.0408855	0.0418742	0.0906659	0.0801924	0.0694787	0.0849856	0.0804622	0.0818345	0.0819796
85440	-6221.929	-6155.709	-66.21993	0.0361004	0.0356677	0.0356841	0.0641696	0.0640139	0.0590541	0.059146	0.0651217	0.059569	0.045283	0.0457817	0.0514933	0.0455735	0.0745202	0.0519627	0.0576244	0.070468	0.0627031	0.069771	0.0630387
85450	-6225.037	-6151.029	-74.00812	0.043091	0.0427925	0.042593	0.0815705	0.0843833	0.0780421	0.0796347	0.0924825	0.0881045	0.057659	0.0520255	0.0521371	0.0572388	0.0796981	0.0645155	0.0739526	0.126092	0.0853108	0.0859591	0.0589637
85460	-6206.121	-6154.092	-52.02972	0.0406094	0.0408211	0.0400353	0.0915952	0.0938339	0.0938965	0.0973893	0.0981524	0.0956635	0.0860547	0.0874398	0.0883267	0.0915858	0.138118	0.131985	0.182659	0.169205	0.168401	0.141355	0.0977059
85470	-6168.917	-6153.768	-15.14875	0.0385076	0.0388612	0.0366504	0.0898884	0.0920501	0.0917077	0.10047	0.102722	0.102117	0.0843558	0.0952889	0.0791533	0.0816691	0.146897	0.141138	0.138179	0.15768	0.157979	0.162592	0.111987
85480	-6164.399	-6151.844	-12.55463	0.0400832	0.0393416	0.0370618	0.0940522	0.100776	0.100793	0.108934	0.112304	0.113676	0.0750002	0.0958872	0.0952904	0.0960801	0.11688	0.119704	0.121762	0.142997	0.142927	0.142941	0.0569196
85490	-6156.612	-6151.189	-5.423313	0.0392433	0.0389734	0.0386879	0.0691096	0.0805847	0.0803533	0.0875105	0.0947474	0.0941735	0.0878939	0.083055	0.081137	0.0818647	0.129986	0.131868	0.131899	0.150904	0.150635	0.146201	0.0948042
85500	-6153.064	-6152.718	-0.3462792	0.041984	0.0401822	0.0400887	0.0793849	0.0907082	0.089042	0.100006	0.100379	0.100156	0.0966734	0.0938156	0.0910009	0.104514	0.127024	0.127392	0.127781	0.165833	0.164262	0.16367	0.15914
85510	-6133.701	-6152.184	18.48345	0.0424033	0.0423382	0.0409392	0.0888314	0.0907148	0.0877061	0.0892126	0.0906594	0.0857572	0.0858319	0.0846082	0.0842624	0.0851167	0.123571	0.114129	0.104727	0.187827	0.188289	0.188896	0.188072
85520	-6139.67	-6153.196	13.52592	0.0448284	0.0457093	0.0448683	0.0772914	0.074786	0.0739838	0.0663325	0.0660063	0.0625034	0.0624982	0.0625903	0.0621643	0.0644376	0.0952823	0.0940007	0.0893434	0.112463	0.113198	0.113597	0.10992
85530	-6116.974	-6153.353	36.37948	0.0473275	0.0386391	0.0372911	0.0895681	0.0919914	0.101083	0.103416	0.100405	0.0986588	0.0950943	0.0931879	0.093767	0.0923251	0.147889	0.149118	0.149172	0.156298	0.174681	0.158457	0.159249
85540	-6182.426	-6155.039	-27.38757	0.0508544	0.0421453	0.0427665	0.0813854	0.0808961	0.0919776	0.0884176	0.0843287	0.0842814	0.084608	0.0837805	0.0840954	0.0828007	0.130791	0.130722	0.13061	0.125738	0.209405	0.199973	0.19905
85550	-6195.971	-6151.942	-44.02836	0.0425844	0.0394315	0.0412181	0.0783708	0.0783949	0.0785779	0.0779548	0.0706383	0.0680645	0.0569245	0.0558392	0.0571199	0.0565927	0.0708482	0.0721042	0.073681	0.0729075	0.180451	0.174073	0.173715
85560	-6200.894	-6154.881	-46.01261	0.0459382	0.0460803	0.046042	0.0745924	0.0761503	0.0763082	0.0791063	0.0805323	0.0801764	0.0803493	0.0796307	0.0789634	0.0791804	0.0792701	0.079787	0.0802617	0.0804485	0.079549	0.0849596	0.0891762
85570	-6219.19	-6152.691	-66.49865	0.0418272	0.0432087	0.0440717	0.0475469	0.0484296	0.0502724	0.0491936	0.0495535	0.0496546	0.0502056	0.050312	0.0440409	0.0624793	0.0632352	0.0631831	0.062451	0.0635047	0.0768039	0.0760857	0.0744602
85580	-6191.107	-6151.064	-40.04234	0.0423066	0.0430107	0.0426142	0.0501893	0.0500784	0.0484855	0.0486195	0.0509526	0.0497255	0.0461673	0.0438267	0.0426675	0.0624166	0.0622737	0.0624911	0.0639828	0.0741627	0.163487	0.174205	0.174243
85590	-6193.545	-6157.411	-36.13384	0.043155	0.0431275	0.0539417	0.0547663	0.0545961	0.0532838	0.0517109	0.0516986	0.0577853	0.0582541	0.0564688	0.0567176	0.0572423	0.0557545	0.0571204	0.0598397	0.059115	0.0584256	0.0620357	0.060074
85600	-6183.813	-6151.374	-32.43943	0.0411507	0.0365406	0.0365337	0.0456419	0.0490715	0.0496982	0.0446379	0.0451936	0.0454438	0.0456314	0.0441799	0.0439175	0.0563692	0.0581352	0.0942041	0.093599	0.0936085	0.0945758	0.0966453	0.0928262
85610	-6205.922	-6151.741	-54.18142	0.0431783	0.0319131	0.0320791	0.0602887	0.053293	0.0526227	0.0552667	0.0539573	0.0532909	0.0532628	0.0520601	0.0460692	0.063626	0.0646681	0.0700859	0.0739069	0.0683192	0.0656586	0.0662795	0.0610542
85620	-6236.61	-6154.773	-81.83663	0.0342327	0.0346026	0.0327528	0.0431323	0.0445205	0.044009	0.0443424	0.0509298	0.0465672	0.0461858	0.0471557	0.0472965	0.0709555	0.0757764	0.0771769	0.0846883	0.0817508	0.0785349	0.0900798	0.097086
85630	-6218.446	-6158.047	-60.39826	0.0367874	0.0367448	0.0338343	0.0430712	0.0430389	0.0430712	0.0424884	0.0549547	0.047532	0.047206	0.0476246	0.0484821	0.0813735	0.0840841	0.0843022	0.0939939	0.100239	0.09916	0.0979725	0.10627
85640	-6191.41	-6153.15	-38.26056	0.0356785	0.0353653	0.0351463	0.0384911	0.0385383	0.0386607	0.0386698	0.0458982	0.0460953	0.0455748	0.0449581	0.0396013	0.0667105	0.0704373	0.0680114	0.0652816	0.0845503	0.0855153	0.0596407	0.0597482
85650	-6191.242	-6156.913	-34.32881	0.0382314	0.0376982	0.0371672	0.0416614	0.0416999	0.0429202	0.0429311	0.0429657	0.0430963	0.0450023	0.0447735	0.0445805	0.048449	0.0854144	0.087062	0.0863491	0.0869351	0.103347	0.101834	0.0998201
85660	-6170.561	-6157.896	-12.66503	0.036516	0.0367564	0.0368066	0.0384679	0.0466647	0.0466556	0.0464496	0.0472457	0.0489262	0.0481896	0.0480643	0.0480971	0.0481077	0.0497643	0.0497533	0.0508337	0.0511346	0.13942	0.138797	0.139427
85670	-6172.206	-6158.488	-13.71864	0.0359968	0.0360206	0.0360278	0.0371828	0.0392547	0.0389574	0.0460902	0.045561	0.0456163	0.0422319	0.042042	0.0419713	0.0420865	0.0461088	0.046227	0.0481964	0.0481043	0.123462	0.123067	0.123362
85680	-6207.69	-6153.764	-53.92623	0.0389392	0.0323928	0.0327575	0.0333898	0.0340083	0.0389267	0.0397923	0.040285	0.0464193	0.045735	0.0450886	0.0450063	0.0506828	0.0576302	0.065038	0.0700421	0.0713912	0.0762381	0.0795657	0.0809424
85690	-6202.145	-6156.48	-45.66502	0.043591	0.0363006	0.0371217	0.0378701	0.0402022	0.0420746	0.0468773	0.046609	0.0472129	0.0471239	0.0470896	0.0469664	0.0558961	0.0521386	0.0509124	0.0632366	0.0664464	0.0711454	0.0529892	0.059761
85700	-6192.738	-6153.952	-38.78639	0.0475873	0.0461633	0.0450437	0.0745415	0.0746056	0.075605	0.0743213	0.0698264	0.0681153	0.0680981	0.0680708	0.0651016	0.105289	0.0983126	0.0999286	0.127049	0.119819	0.115752	0.106795	0.100637
85710	-6201.734	-6151.257	-50.47644	0.0391459	0.0387185	0.0377235	0.0643684	0.0639009	0.0648186	0.0675629	0.0673153	0.0676345	0.0684196	0.0701858	0.0696435	0.0915455	0.0892085	0.088922	0.0846416	0.0859531	0.0828712	0.083567	0.0817139
85720	-6197.386	-6154.683	-42.70239	0.0393245	0.040541	0.0404813	0.0613131	0.0662496	0.0603819	0.0635317	0.0627011	0.0765896	0.072379	0.0725978	0.0710306	0.0829985	0.0799801	0.0798701	0.0825473	0.0779973	0.0797785	0.0783031	0.0782006
85730	-6200.549	-6153.329	-47.22018	0.0340044	0.0354983	0.0333851	0.0581052	0.0588535	0.0605416	0.0611787	0.0607703	0.0621222	0.060807	0.0604768	0.0604378	0.0603948	0.0613045	0.0680375	0.0686454	0.0731358	0.108381	0.0944061	0.09334
85740	-6187.998	-6153.044	-34.95394	0.0424119	0.040544	0.0442683	0.0647725	0.0653312	0.0706294	0.0707125	0.0896128	0.0894037	0.0897645	0.0967646	0.0941843	0.0928296	0.0916779	0.088808	0.093123	0.0751599	0.106823	0.115952	0.0246577
85750	-6180.636	-6152.959	-27.67681	0.0383786	0.0413191	0.0407203	0.0566631	0.0721531	0.0699713	0.0802461	0.0798173	0.0822342	0.09247	0.0925861	0.087897	0.0912042	0.0913301	0.0917182	0.0806778	0.0825379	0.179729	0.164026	0.180466
85760	-6170.84	-6154.055	-16.78508	0.0432165	0.0429249	0.0437374	0.0833405	0.0823807	0.0823447	0.0902844	0.0908813	0.0958002	0.0902813	0.0915809	0.0923669	0.0835596	0.106127	0.111123	0.116157	0.114833	0.125103	0.123865	0.125559
85770	-6217.101	-6154.754	-62.3474	0.0403598	0.0403824	0.0404645	0.058515	0.059561	0.0581498	0.0616577	0.0614775	0.0598871	0.0599583	0.0598512	0.0597627	0.0590294	0.0600671	0.0615766	0.0689265	0.0696263	0.0680578	0.0642372	0.0673364
85780	-6194.706	-6151.37	-43.33574	0.0435045	0.0432789	0.0415769	0.0547382	0.0548444	0.0570718	0.0591901	0.0594676	0.0588254	0.0579014	0.0567043	0.0558482	0.0777621	0.0783716	0.0791113	0.0829787	0.0822512	0.0834535	0.0835993	0.0845413
85790	-6184.057	-6151.954	-32.10339	0.041717	0.0413877	0.0404482	0.059424	0.058962	0.0585273	0.0582539	0.0578019	0.0584922	0.0584184	0.0572257	0.0571028	0.0748773	0.0738557	0.072574	0.0710831	0.0712536	0.0713608	0.0717034	0.0706278
85800	-6211.779	-6155.642	-56.13662	0.0356631	0.0348508	0.037726	0.0548637	0.0550186	0.0558078	0.0560104	0.0560171	0.0559306	0.0560525	0.0544385	0.0544803	0.0586105	0.056914	0.0642156	0.0641735	0.0628774	0.0785205	0.0792711	0.0786796
85810	-6278.68	-6161.08	-117.5996	0.0494067	0.0467232	0.0468033	0.0484029	0.0473968	0.0469003	0.0470951	0.0518035	0.0526053	0.0524389	0.0507866	0.0506017	0.049941	0.0499428	0.0494553	0.0491736	0.0504126	0.0510216	0.0588152	0.0623968
85820	-6275.728	-6159.093	-116.6352	0.045782	0.0447249	0.0450082	0.0451166	0.0504894	0.0525144	0.0532036	0.0571252	0.0570793	0.0516541	0.0513881	0.0516215	0.0512474	0.0520898	0.0534209	0.0540594	0.0532174	0.0535537	0.0667887	0.0144101
85830	-6272.212	-6153.644	-118.568	0.0423823	0.0424237	0.044742	0.0533867	0.056751	0.0617561	0.0604203	0.0622941	0.0590839	0.0513784	0.0498806	0.04989	0.0591203	0.0630485	0.0561182	0.0605711	0.0622972	0.0660511	0.0981478	0.0594307
85840	-6190.833	-6155.974	-34.85923	0.0475461	0.0476186	0.0484646	0.054039	0.054209	0.0551924	0.0564346	0.0541685	0.0540747	0.0497912	0.0518954	0.051813	0.0623832	0.0624851	0.0613007	0.0633211	0.0641941	0.0628807	0.0627559	0.0663459
85850	-6181.309	-6155.198	-26.11067	0.0452945	0.044887	0.044741	0.0542943	0.056313	0.0568476	0.0569821	0.0608355	0.0595693	0.0596692	0.0609419	0.0607875	0.0611125	0.0610895	0.0619141	0.065367	0.0647239	0.0645851	0.0645082	0.0620724
85860	-6169.368	-6156.335	-13.03371	0.0434819	0.0430331	0.0434021	0.0509052	0.0511757	0.0507102	0.0503971	0.0504228	0.0509875	0.051966	0.0538839	0.0535243	0.0536504	0.0535752	0.0536308	0.0540133	0.0592914	0.0558197	0.0558214	0.0524982
85870	-6151.169	-6155.795	4.626677	0.04683	0.0469159	0.0468373	0.0477232	0.047867	0.0524307	0.0520328	0.0517848	0.0514352	0.0522659	0.0520268	0.0514718	0.0513676	0.0947492	0.0951431	0.1021	0.103609	0.104955	0.110364	0.110642
85880	-6197.537	-6153.113	-44.42389	0.042974	0.0407563	0.0414597	0.0442289	0.0482092	0.0520582	0.0534944	0.0491413	0.0536831	0.0534158	0.0528531	0.0523702	0.0532551	0.0655313	0.0908849	0.0909818	0.0909001	0.0988631	0.102452	0.0925845
